005_2022-05-29_001027_A_DSC_0598.NEF,235.21738826583316,47.51484927248872,6622.311623461171,2955.4857944813184,237.5843178585927,46.21148769012688,6619.040057384098,3583.500409420786
005_2022-05-29_001012_A_DSC_0597.NEF,227.08318766489563,51.174131858531126,6634.888925800213,1025.4397892858258,229.81206705854234,50.0612251239192,6630.631488825176,1647.5569286883674
005_2022-05-29_002212_A_DSC_0645.NEF,266.1829586363923,63.284027610740104,8.275587020954617,2463.68541500673,265.38730363602167,60.604856769766535,500.77197161968684,3122.2790206355658
005_2022-05-29_004912_A_DSC_0753.NEF,265.1504609513986,67.57280690489603,168.95180396818785,835.3937588536269,263.277865470042,66.61137094435317,524.1464463458326,949.1778839189868
005_2022-05-29_004312_A_DSC_0729.NEF,256.46094513545546,57.23274221855168,2883.41875720979,2676.96665874105,258.11753771800915,52.97517904693125,3491.405324358414,3823.656824944139
005_2022-05-29_004527_A_DSC_0738.NEF,255.3779553517745,64.92859913999897,1521.3265200627552,801.2210547745262,257.9794264097996,62.61471308023393,1726.3216069299451,1555.6028237248784
005_2022-05-29_004927_A_DSC_0754.NEF,262.9816843113892,61.981370338170144,1408.1702793657114,2047.1288778191038,262.3813825408191,60.35793881529592,1771.320880303302,2382.4222385870057
005_2022-05-29_004927_A_DSC_0754.NEF,262.3582521475413,60.26988289112169,1789.9015734813283,2401.2900004850744,262.0532329789883,59.36349228729977,1991.9064915311596,2587.917748961296
005_2022-05-29_010942_A_DSC_0835.NEF,242.32863850526428,49.49124647416979,7034.57981667071,1338.2896483975776,241.9210425802359,48.380716821212836,7368.002562035754,1446.9228847677807
005_2022-05-29_011127_A_DSC_0842.NEF,246.5179717364612,48.08707132465419,6969.413912158069,2196.98569952559,247.60664669259336,46.15219159123242,7319.617055188581,2719.993564912202
005_2022-05-29_011112_A_DSC_0841.NEF,240.7210699433741,56.07737579311489,5509.863947709017,6.295320619766699,242.27090856274916,54.22494803585166,5852.568115435517,521.4172331723653
005_2022-05-29_012857_A_DSC_0912.NEF,265.114213574269,53.001629977166864,4079.1430800947937,3278.2395896186968,264.2015981411789,50.150271494688305,4791.820435197167,3775.208441194686
005_2022-05-29_013157_A_DSC_0924.NEF,266.17959274003306,50.14828602462856,4623.635414295871,3938.039454602043,266.53586030639923,49.70592507606026,4664.477493524429,4081.6440271383494
005_2022-05-29_012842_A_DSC_0911.NEF,268.85209154633753,61.72220379703803,1893.1717189196777,1754.3756566810189,267.69412836405087,59.50994910952547,2453.350546419909,2145.443800550562
005_2022-05-29_013357_A_DSC_0932.NEF,260.1329716318161,43.55051336192105,7005.149105265757,4367.456985382129,259.91810059202584,42.120418486892305,7370.74054711358,4625.44817643566
005_2022-05-29_013427_A_DSC_0934.NEF,265.08253533170245,63.28385184511907,2107.7326170035176,922.8954740069173,263.89771107270366,60.04884327664709,2913.23940148985,1489.8822386144984
005_2022-05-29_013412_A_DSC_0933.NEF,262.0197055528805,53.37223244886147,4553.567569126273,2641.8285026709946,261.3276392585143,50.106495430757,5358.125364108875,3207.6081566494786
005_2022-05-29_015612_A_DSC_1021.NEF,259.3876991999902,53.20395625201086,5518.902911749701,1551.7310261100097,258.7489593484469,50.671969616130255,6203.854214735849,1901.7014872807495
005_2022-05-29_013327_A_DSC_0930.NEF,247.56842349941948,55.4661495996914,5553.073061522294,282.21108985458886,246.47207754998578,52.62014132649438,6398.6443488893865,551.5365360981843
005_2022-05-29_015557_A_DSC_1020.NEF,261.8120178558401,60.97828593944376,3422.689614233609,473.6972576016143,260.87897711232966,58.4405825932588,4108.950186504991,827.0023941319768
005_2022-05-29_015712_A_DSC_1025.NEF,283.83956767118195,55.69002030224993,2000.3211849222287,3920.043398920339,283.5084543289036,55.15551865656287,2136.2614345063093,4020.821801615102
005_2022-05-29_015712_A_DSC_1025.NEF,283.4533525182003,55.0768247518944,2157.0698067396834,4035.016392539562,283.0897925421229,54.42268733922144,2319.160216526744,4160.8219815831035
005_2022-05-29_015342_A_DSC_1011.NEF,275.00920216880553,52.53319915276893,3678.188782232438,3824.690074522936,273.95243954889514,50.15294244051224,4292.484520703212,4233.297690001262
005_2022-05-29_015357_A_DSC_1012.NEF,279.2929561387529,59.87816680941412,1765.176904281039,2554.727971442542,277.7175155221721,57.48780864756713,2393.629735283822,2971.0543904374467
005_2022-05-29_015412_A_DSC_1013.NEF,285.1229313936054,66.28222354582572,10.066944845671173,1394.9658787725407,283.36298588502694,64.64191596744936,471.33682974446117,1700.4640409013464
005_2022-05-29_015727_A_DSC_1026.NEF,286.83327658648625,59.94280832948046,913.7346890868175,3098.018552421323,286.06478059590154,58.939609444796346,1173.4045680960326,3293.127010336823
